,sessionID,timestamp,type,buildSuccessful
2954,1696,2016-06-02 20:37:24,build,True
2955,1697,2016-06-02 21:26:48,build,True
2956,1698,2016-06-02 22:16:49,build,False
2957,1698,2016-06-02 22:17:07,build,False
2958,1698,2016-06-02 22:17:14,build,False
2959,1698,2016-06-02 22:19:59,build,True
2960,1698,2016-06-02 22:20:41,build,False
2961,1698,2016-06-02 22:21:32,build,False
2962,1698,2016-06-02 22:22:16,build,False
2963,1698,2016-06-02 22:22:33,build,False
2964,1698,2016-06-02 22:22:46,build,False
2965,1698,2016-06-02 22:27:58,build,False
2966,1698,2016-06-02 22:28:44,build,False
2967,1698,2016-06-02 22:29:26,build,False
2968,1698,2016-06-02 22:29:42,build,False
2969,1698,2016-06-02 22:29:57,build,True
2970,1698,2016-06-02 22:34:47,build,False
2971,1698,2016-06-02 22:35:17,build,False
2972,1698,2016-06-02 22:35:48,build,False
2973,1698,2016-06-02 22:40:34,build,False
2974,1698,2016-06-02 22:40:55,build,True
2975,1698,2016-06-02 22:41:51,build,False
2976,1698,2016-06-02 22:45:15,build,False
2977,1698,2016-06-02 22:46:29,build,False
2978,1698,2016-06-02 22:46:44,build,False
2979,1698,2016-06-02 22:50:46,build,True
2980,1698,2016-06-02 22:52:52,build,True
2986,1699,2016-11-30 13:42:01,build,True
2987,1700,2016-11-30 13:53:20,build,True
2988,1700,2016-11-30 14:00:53,build,True
2989,1705,2016-11-30 15:42:47,build,False
2990,1705,2016-11-30 15:44:32,build,True
2991,1705,2016-11-30 15:50:35,build,True
2992,1705,2016-11-30 15:56:52,build,True
2993,1712,2016-12-01 13:57:53,build,True
2994,1713,2016-12-01 14:04:24,build,True
2995,1714,2016-12-01 14:32:31,build,False
2996,1714,2016-12-01 14:33:02,build,True
2997,1715,2016-12-01 14:45:12,build,True
2998,1717,2016-12-01 15:12:11,build,True
2999,1717,2016-12-01 15:17:06,build,True
3000,1718,2016-12-01 16:06:41,build,True
3002,1726,2016-08-17 11:47:54,build,True
3003,1726,2016-08-17 12:25:48,build,True
3004,1728,2016-08-17 14:19:07,build,True
3005,1728,2016-08-17 14:23:10,build,True
3006,1729,2016-08-17 14:32:31,build,True
3007,1729,2016-08-17 14:40:36,build,True
3008,1729,2016-08-17 14:44:40,build,True
3009,1729,2016-08-17 14:45:30,build,True
3010,1729,2016-08-17 14:46:11,build,True
3011,1729,2016-08-17 14:47:35,build,True
3012,1729,2016-08-17 14:56:33,build,True
3013,1729,2016-08-17 14:58:48,build,True
3014,1729,2016-08-17 15:01:09,build,True
3015,1729,2016-08-17 15:03:09,build,True
3016,1729,2016-08-17 15:05:26,build,True
3017,1729,2016-08-17 15:17:26,build,True
3018,1729,2016-08-17 15:21:37,build,True
3019,1729,2016-08-17 15:24:09,build,True
3020,1729,2016-08-17 15:28:39,build,True
3021,1729,2016-08-17 15:31:06,build,True
3022,1731,2016-08-17 15:42:36,build,True
3023,1731,2016-08-17 15:51:42,build,True
3024,1731,2016-08-17 15:55:35,build,True
3025,1731,2016-08-17 15:56:04,build,True
3026,1731,2016-08-17 16:00:00,build,True
3027,1731,2016-08-17 16:25:25,build,True
3028,1734,2016-08-17 17:05:06,build,True
3029,1735,2016-08-17 17:32:55,build,True
3030,1735,2016-08-17 17:34:52,build,True
3031,1736,2016-08-17 18:01:35,build,True
3032,1737,2016-08-17 18:13:02,build,True
3033,1737,2016-08-17 18:17:31,build,True
3034,1738,2016-08-17 18:44:47,build,True
3050,1741,2016-11-16 13:40:51,build,False
3051,1741,2016-11-16 13:42:09,build,False
3052,1741,2016-11-16 13:45:08,build,False
3053,1741,2016-11-16 13:45:32,build,False
3054,1741,2016-11-16 13:46:04,build,False
3055,1741,2016-11-16 13:46:35,build,False
3056,1741,2016-11-16 13:47:02,build,False
3057,1741,2016-11-16 13:47:22,build,False
3058,1741,2016-11-16 13:47:54,build,False
3059,1741,2016-11-16 13:48:35,build,False
3060,1741,2016-11-16 13:51:00,build,False
3061,1741,2016-11-16 13:51:23,build,False
3062,1741,2016-11-16 13:51:58,build,False
3063,1741,2016-11-16 13:52:43,build,False
3064,1741,2016-11-16 13:53:10,build,False
3065,1741,2016-11-16 13:57:13,build,False
3066,1741,2016-11-16 13:57:55,build,False
3067,1741,2016-11-16 14:00:21,build,False
3076,1742,2016-12-28 19:06:17,build,True
3077,1742,2016-12-28 19:09:42,build,True
3078,1742,2016-12-28 19:10:52,build,True
3079,1742,2016-12-28 19:12:36,build,True
3080,1742,2016-12-28 19:13:13,build,True
3083,1774,2016-09-27 10:50:50,build,True
3084,1774,2016-09-27 10:55:20,build,True
3085,1774,2016-09-27 11:02:43,build,True
3086,1774,2016-09-27 11:05:27,build,True
3087,1774,2016-09-27 11:07:43,build,True
3088,1774,2016-09-27 11:10:39,build,True
3089,1774,2016-09-27 11:12:58,build,True
3090,1775,2016-09-27 11:25:36,build,True
3091,1775,2016-09-27 11:26:12,build,True
3092,1775,2016-09-27 11:37:38,build,True
3093,1775,2016-09-27 11:41:10,build,True
3094,1775,2016-09-27 11:42:28,build,True
3095,1775,2016-09-27 11:45:00,build,True
3096,1776,2016-09-27 12:00:28,build,True
3097,1776,2016-09-27 12:02:27,build,True
3098,1776,2016-09-27 12:03:24,build,True
3099,1776,2016-09-27 12:05:01,build,True
3100,1776,2016-09-27 12:12:00,build,True
3101,1776,2016-09-27 12:12:57,build,True
3109,1777,2016-06-14 17:57:24,build,True
3110,1777,2016-06-14 17:58:54,build,True
3111,1777,2016-06-14 18:00:50,build,True
3112,1777,2016-06-14 18:01:43,build,True
3113,1777,2016-06-14 18:02:58,build,False
3114,1777,2016-06-14 18:03:08,build,True
3115,1777,2016-06-14 18:06:34,build,True
3116,1777,2016-06-14 18:08:35,build,True
3117,1777,2016-06-14 18:08:59,build,True
3118,1777,2016-06-14 18:09:42,build,True
3119,1777,2016-06-14 18:11:12,build,True
3121,1780,2016-07-22 19:40:03,build,True
3122,1781,2016-07-22 19:49:58,build,True
3123,1781,2016-07-22 20:01:22,build,True
3124,1781,2016-07-22 20:03:49,build,True
3125,1781,2016-07-22 20:04:40,build,True
3127,1785,2016-12-21 11:42:58,build,True
3128,1788,2016-12-21 13:38:46,build,True
3130,1790,2016-07-30 13:35:31,build,True
3131,1790,2016-07-30 13:35:32,build,True
3132,1790,2016-07-30 13:35:59,build,True
3133,1790,2016-07-30 13:35:59,build,True
3134,1790,2016-07-30 13:38:45,build,True
3135,1790,2016-07-30 13:42:16,build,True
3136,1790,2016-07-30 13:42:17,build,True
3137,1790,2016-07-30 13:42:44,build,True
3138,1790,2016-07-30 13:42:44,build,True
3139,1790,2016-07-30 13:43:25,build,True
3140,1790,2016-07-30 13:43:33,build,True
3141,1790,2016-07-30 13:43:33,build,True
3142,1790,2016-07-30 13:44:49,build,True
3143,1790,2016-07-30 13:44:56,build,True
3144,1790,2016-07-30 13:44:57,build,True
3145,1790,2016-07-30 13:46:50,build,True
3146,1790,2016-07-30 13:48:20,build,True
3147,1790,2016-07-30 13:49:55,build,True
3148,1790,2016-07-30 13:50:12,build,True
3149,1790,2016-07-30 13:50:12,build,True
3150,1790,2016-07-30 13:55:08,build,True
3151,1790,2016-07-30 13:55:09,build,True
3152,1790,2016-07-30 13:56:21,build,True
3153,1790,2016-07-30 13:56:22,build,True
3154,1790,2016-07-30 13:57:10,build,True
3155,1790,2016-07-30 13:58:21,build,True
3156,1790,2016-07-30 13:58:51,build,True
3157,1790,2016-07-30 13:58:52,build,True
3158,1791,2016-11-04 19:53:10,build,True
3159,1794,2016-07-11 20:37:51,build,True
3160,1799,2016-12-05 10:51:49,build,True
3161,1800,2016-12-05 13:21:20,build,True
3162,1800,2016-12-05 13:33:16,build,True
3163,1800,2016-12-05 13:33:33,build,True
3164,1802,2016-12-05 14:19:01,build,True
3165,1802,2016-12-05 14:29:14,build,True
3166,1802,2016-12-05 14:34:01,build,True
3167,1802,2016-12-05 14:38:10,build,True
3168,1802,2016-12-05 14:39:45,build,True
3169,1802,2016-12-05 14:41:47,build,True
3170,1803,2016-12-05 17:54:30,build,True
3171,1807,2016-12-07 11:41:27,build,True
3175,1836,2016-12-23 00:15:43,build,False
3176,1836,2016-12-23 00:17:02,build,False
3177,1838,2016-12-23 03:08:16,build,False
3178,1838,2016-12-23 03:09:27,build,False
3179,1846,2016-06-23 00:03:56,build,True
3180,1847,2016-06-23 00:18:53,build,True
3201,1850,2016-09-14 18:38:15,build,False
3202,1850,2016-09-14 18:38:38,build,True
3203,1853,2016-05-16 17:03:02,build,True
3204,1853,2016-05-16 17:03:22,build,True
3205,1853,2016-05-16 17:06:53,build,True
3206,1853,2016-05-16 17:07:15,build,True
3207,1856,2016-09-21 19:53:43,build,True
3208,1856,2016-09-21 20:02:18,build,True
3209,1856,2016-09-21 20:04:34,build,True
3210,1856,2016-09-21 20:06:36,build,True
3211,1856,2016-09-21 20:06:44,build,True
3212,1856,2016-09-21 20:08:13,build,True
3213,1856,2016-09-21 20:08:22,build,True
3214,1856,2016-09-21 20:08:33,build,True
3215,1857,2016-09-21 20:32:28,build,True
3216,1857,2016-09-21 20:36:21,build,True
3217,1857,2016-09-21 20:37:53,build,True
3221,1859,2016-08-29 01:12:27,build,True
3222,1859,2016-08-29 01:22:29,build,True
3223,1859,2016-08-29 01:27:42,build,True
3224,1860,2016-08-29 01:34:49,build,True
3230,1862,2016-08-17 12:43:57,build,False
3231,1862,2016-08-17 12:46:31,build,False
3232,1862,2016-08-17 12:47:28,build,True
3233,1862,2016-08-17 12:52:30,build,False
3234,1862,2016-08-17 12:55:37,build,False
3235,1862,2016-08-17 13:02:38,build,False
3236,1862,2016-08-17 13:04:27,build,False
3237,1862,2016-08-17 13:06:11,build,True
3246,1863,2016-11-07 11:17:42,build,True
3247,1864,2016-11-07 11:32:44,build,True
3248,1864,2016-11-07 11:34:37,build,True
3249,1864,2016-11-07 11:35:05,build,True
3250,1864,2016-11-07 11:40:02,build,True
3251,1864,2016-11-07 11:40:10,build,True
3252,1864,2016-11-07 11:43:19,build,True
3253,1864,2016-11-07 11:44:00,build,True
3254,1864,2016-11-07 11:47:13,build,True
3255,1864,2016-11-07 11:51:13,build,True
3256,1865,2016-11-07 11:57:06,build,True
3257,1865,2016-11-07 11:57:10,build,True
3258,1865,2016-11-07 11:59:49,build,True
3259,1865,2016-11-07 11:59:59,build,True
3260,1865,2016-11-07 12:05:30,build,True
3261,1865,2016-11-07 12:12:53,build,True
3262,1865,2016-11-07 12:13:03,build,True
3263,1865,2016-11-07 12:15:55,build,True
3264,1865,2016-11-07 12:16:02,build,True
3265,1865,2016-11-07 12:25:31,build,True
3266,1866,2016-11-07 13:12:19,build,True
3267,1867,2016-11-07 13:48:10,build,True
3268,1867,2016-11-07 13:48:17,build,True
3269,1867,2016-11-07 14:12:06,build,True
3270,1867,2016-11-07 14:23:40,build,True
3275,1872,2016-04-15 02:56:35,build,False
3276,1872,2016-04-15 03:04:50,build,True
3277,1872,2016-04-15 03:05:40,build,True
3278,1872,2016-04-15 03:10:45,build,True
3279,1872,2016-04-15 03:11:04,build,True
3280,1873,2016-04-15 03:18:25,build,True
3281,1874,2016-09-14 18:52:47,build,True
3282,1874,2016-09-14 18:53:04,build,True
3283,1874,2016-09-14 18:53:10,build,True
3284,1876,2016-09-03 18:14:13,build,True
3285,1876,2016-09-03 18:16:31,build,False
3286,1877,2016-09-03 18:21:56,build,True
3287,1877,2016-09-03 18:22:31,build,True
3288,1877,2016-09-03 18:22:46,build,True
3289,1877,2016-09-03 18:25:31,build,True
3290,1878,2016-06-02 09:38:13,build,False
3291,1879,2016-06-02 10:04:24,build,False
3292,1879,2016-06-02 10:04:40,build,False
3293,1879,2016-06-02 10:05:00,build,False
3294,1879,2016-06-02 10:05:33,build,False
3295,1879,2016-06-02 10:21:07,build,False
3296,1879,2016-06-02 10:24:58,build,False
3297,1879,2016-06-02 10:43:09,build,False
3298,1879,2016-06-02 10:43:28,build,False
3299,1879,2016-06-02 10:43:51,build,False
3300,1879,2016-06-02 10:44:07,build,False
3301,1879,2016-06-02 10:44:18,build,False
3302,1879,2016-06-02 10:44:39,build,False
3303,1879,2016-06-02 10:44:49,build,False
3304,1879,2016-06-02 10:45:05,build,False
3305,1879,2016-06-02 10:45:50,build,False
3306,1879,2016-06-02 10:47:02,build,True
3307,1879,2016-06-02 10:48:52,build,False
3308,1879,2016-06-02 10:50:02,build,False
3309,1879,2016-06-02 10:50:18,build,False
3310,1879,2016-06-02 10:50:54,build,False
3311,1879,2016-06-02 10:52:15,build,True
3312,1879,2016-06-02 10:53:59,build,True
3313,1880,2016-06-02 11:12:08,build,False
3314,1880,2016-06-02 11:12:23,build,False
3315,1880,2016-06-02 11:12:52,build,False
3316,1880,2016-06-02 11:14:21,build,False
3317,1880,2016-06-02 11:14:37,build,False
3318,1880,2016-06-02 11:15:05,build,False
3319,1880,2016-06-02 11:16:10,build,False
3320,1880,2016-06-02 11:16:35,build,False
3321,1880,2016-06-02 11:19:47,build,False
3322,1880,2016-06-02 11:20:55,build,False
3323,1880,2016-06-02 11:21:05,build,False
3324,1880,2016-06-02 11:22:50,build,False
3325,1880,2016-06-02 11:24:25,build,False
3326,1880,2016-06-02 11:34:44,build,False
3327,1880,2016-06-02 11:56:09,build,False
3328,1881,2016-06-02 13:11:21,build,False
3329,1881,2016-06-02 13:11:34,build,False
3330,1881,2016-06-02 13:14:16,build,False
3331,1881,2016-06-02 13:18:02,build,False
3332,1881,2016-06-02 13:18:51,build,False
3333,1881,2016-06-02 13:19:04,build,True
3334,1881,2016-06-02 13:22:40,build,True
3335,1881,2016-06-02 13:41:14,build,False
3336,1881,2016-06-02 13:43:55,build,False
3337,1881,2016-06-02 13:46:55,build,False
3338,1881,2016-06-02 13:47:40,build,False
3339,1881,2016-06-02 13:49:14,build,False
3340,1881,2016-06-02 13:49:27,build,False
3341,1881,2016-06-02 13:50:55,build,False
3342,1881,2016-06-02 13:54:49,build,True
3343,1881,2016-06-02 13:55:32,build,True
3344,1881,2016-06-02 13:57:22,build,False
3345,1881,2016-06-02 13:57:34,build,False
3346,1881,2016-06-02 13:57:53,build,False
3347,1881,2016-06-02 13:58:02,build,False
3348,1882,2016-06-02 13:59:36,build,False
3349,1882,2016-06-02 14:00:24,build,False
3350,1882,2016-06-02 14:00:32,build,False
3351,1882,2016-06-02 14:03:17,build,False
3352,1882,2016-06-02 14:04:11,build,False
3353,1882,2016-06-02 14:05:56,build,False
3354,1882,2016-06-02 14:09:27,build,True
3355,1882,2016-06-02 14:11:11,build,True
3356,1882,2016-06-02 14:11:38,build,True
3357,1882,2016-06-02 14:19:49,build,True
3358,1883,2016-06-02 14:30:26,build,True
3359,1890,2016-10-09 20:16:34,build,True
3360,1890,2016-10-09 20:18:30,build,True
3361,1890,2016-10-09 20:19:36,build,True
3362,1890,2016-10-09 20:22:21,build,True
3363,1891,2016-10-10 07:43:29,build,True
3364,1891,2016-10-10 07:43:45,build,True
3365,1893,2016-11-15 09:53:56,build,True
3366,1893,2016-11-15 09:54:02,build,True
3367,1893,2016-11-15 09:55:11,build,True
3368,1893,2016-11-15 09:55:13,build,True
3369,1893,2016-11-15 10:19:14,build,True
3370,1893,2016-11-15 10:19:29,build,True
3371,1893,2016-11-15 10:24:45,build,True
3372,1893,2016-11-15 10:33:49,build,True
3374,1895,2016-05-09 07:19:55,build,True
3375,1896,2016-06-30 10:11:11,build,True
3376,1897,2016-06-30 11:44:43,build,True
3377,1898,2016-06-30 11:55:31,build,False
3378,1898,2016-06-30 11:56:17,build,True
3379,1899,2016-06-30 12:03:07,build,True
3380,1899,2016-06-30 12:08:47,build,True
3381,1899,2016-06-30 12:24:28,build,True
3382,1899,2016-06-30 12:37:11,build,True
3383,1899,2016-06-30 12:44:05,build,True
3384,1899,2016-06-30 12:46:31,build,True
3385,1899,2016-06-30 12:50:26,build,True
3386,1899,2016-06-30 12:56:31,build,True
3387,1900,2016-06-30 13:12:57,build,True
3388,1900,2016-06-30 13:15:37,build,True
3389,1900,2016-06-30 13:17:28,build,True
3390,1901,2016-06-30 14:27:12,build,True
3391,1903,2016-06-30 14:57:10,build,True
3392,1907,2016-06-30 17:00:10,build,True
3393,1908,2016-06-30 20:05:38,build,True
3394,1909,2016-06-30 20:25:08,build,True
3395,1909,2016-06-30 20:27:29,build,True
3410,1913,2016-12-12 11:25:24,build,True
3415,1920,2016-07-25 17:48:45,build,True
3421,1922,2016-05-02 18:25:28,build,False
3422,1922,2016-05-02 18:25:34,build,True
3423,1922,2016-05-02 18:26:20,build,True
3424,1922,2016-05-02 18:34:46,build,False
3425,1922,2016-05-02 18:34:55,build,False
3426,1922,2016-05-02 18:35:05,build,True
3427,1922,2016-05-02 18:35:52,build,True
3428,1922,2016-05-02 18:37:14,build,False
3429,1922,2016-05-02 18:38:10,build,True
3430,1922,2016-05-02 18:40:13,build,True
3431,1923,2016-09-23 17:32:25,build,True
3432,1923,2016-09-23 17:33:36,build,True
3433,1923,2016-09-23 17:34:57,build,True
3439,1924,2016-11-08 10:07:12,build,True
3440,1924,2016-11-08 10:07:14,build,True
3441,1924,2016-11-08 10:07:33,build,True
3442,1924,2016-11-08 10:07:35,build,True
3443,1924,2016-11-08 10:08:41,build,True
3444,1924,2016-11-08 10:11:30,build,True
3445,1924,2016-11-08 10:12:32,build,True
3446,1924,2016-11-08 10:12:54,build,True
3447,1924,2016-11-08 10:14:58,build,True
3448,1924,2016-11-08 10:20:06,build,True
3449,1924,2016-11-08 10:20:06,build,True
3450,1924,2016-11-08 10:21:21,build,True
3451,1924,2016-11-08 10:21:22,build,True
3452,1924,2016-11-08 10:27:07,build,True
3453,1924,2016-11-08 10:27:07,build,True
3454,1924,2016-11-08 10:28:03,build,True
3455,1924,2016-11-08 10:28:04,build,True
3456,1925,2016-11-08 11:08:41,build,True
3457,1925,2016-11-08 11:09:48,build,True
3458,1925,2016-11-08 11:12:20,build,True
3459,1925,2016-11-08 11:12:48,build,True
3460,1925,2016-11-08 11:12:48,build,True
3461,1925,2016-11-08 11:13:10,build,True
3462,1925,2016-11-08 11:13:11,build,True
3463,1925,2016-11-08 11:17:36,build,True
3464,1925,2016-11-08 11:17:37,build,True
3465,1928,2016-11-08 12:56:57,build,True
3474,1933,2016-07-13 17:37:40,build,True
3476,1940,2016-06-28 12:18:56,build,True
3477,1940,2016-06-28 12:24:34,build,True
3478,1940,2016-06-28 12:25:01,build,True
3480,1941,2017-01-15 20:06:29,build,False
3481,1941,2017-01-15 20:08:35,build,True
3482,1942,2017-01-16 08:37:30,build,True
3483,1943,2017-01-16 09:02:07,build,True
3484,1945,2017-01-16 09:22:13,build,True
3485,1946,2017-01-16 12:51:58,build,True
3486,1946,2017-01-16 12:52:36,build,True
3487,1946,2017-01-16 12:54:20,build,True
3488,1946,2017-01-16 12:55:09,build,True
3489,1946,2017-01-16 12:55:49,build,True
3490,1946,2017-01-16 12:56:53,build,True
3491,1946,2017-01-16 12:58:45,build,True
3492,1946,2017-01-16 12:59:56,build,True
3493,1946,2017-01-16 13:00:19,build,True
3494,1946,2017-01-16 13:02:19,build,True
3495,1946,2017-01-16 13:02:30,build,True
3496,1946,2017-01-16 13:04:46,build,True
3497,1946,2017-01-16 13:06:05,build,True
3498,1946,2017-01-16 13:10:05,build,True
3499,1947,2017-01-16 13:21:02,build,True
3500,1947,2017-01-16 13:24:13,build,True
3501,1947,2017-01-16 13:25:20,build,True
3502,1947,2017-01-16 13:27:29,build,True
3503,1947,2017-01-16 13:28:23,build,False
3504,1947,2017-01-16 13:28:42,build,True
3505,1947,2017-01-16 13:29:07,build,False
3514,1951,2016-05-02 01:13:15,build,True
3515,1951,2016-05-02 01:13:26,build,True
3516,1951,2016-05-02 01:13:31,build,True
3517,1951,2016-05-02 01:14:15,build,True
3518,1951,2016-05-02 01:14:16,build,True
3519,1951,2016-05-02 01:16:22,build,False
3520,1951,2016-05-02 01:16:25,build,True
3521,1951,2016-05-02 01:16:34,build,False
3522,1951,2016-05-02 01:17:59,build,True
3523,1951,2016-05-02 01:18:04,build,True
3524,1951,2016-05-02 01:18:21,build,True
3525,1951,2016-05-02 01:18:30,build,True
3526,1951,2016-05-02 01:18:55,build,True
3527,1951,2016-05-02 01:21:16,build,True
3528,1951,2016-05-02 01:22:00,build,True
3529,1951,2016-05-02 01:22:29,build,True
3530,1951,2016-05-02 01:24:05,build,False
3531,1951,2016-05-02 01:25:03,build,False
3532,1951,2016-05-02 01:25:25,build,True
3533,1951,2016-05-02 01:25:29,build,True
3534,1951,2016-05-02 01:25:44,build,True
3535,1951,2016-05-02 01:25:44,build,True
3536,1951,2016-05-02 01:27:22,build,True
3537,1951,2016-05-02 01:28:05,build,True
3538,1951,2016-05-02 01:28:09,build,True
3539,1951,2016-05-02 01:28:14,build,True
3549,1952,2016-04-24 21:08:37,build,True
3550,1952,2016-04-24 21:12:14,build,True
3551,1952,2016-04-24 21:13:47,build,True
3552,1952,2016-04-24 21:15:04,build,True
3554,1953,2016-04-07 11:32:24,build,False
3555,1953,2016-04-07 11:32:31,build,True
3556,1953,2016-04-07 11:35:50,build,True
3557,1953,2016-04-07 11:39:31,build,False
3558,1953,2016-04-07 11:39:48,build,False
3559,1953,2016-04-07 11:40:26,build,False
3560,1953,2016-04-07 11:40:44,build,True
3561,1953,2016-04-07 11:40:48,build,True
3562,1953,2016-04-07 11:40:51,build,True
3563,1953,2016-04-07 11:45:13,build,True
3564,1954,2016-04-07 12:38:52,build,False
3565,1954,2016-04-07 12:39:06,build,True
3566,1954,2016-04-07 12:39:26,build,True
3567,1955,2016-04-07 12:47:52,build,True
3568,1955,2016-04-07 12:49:24,build,True
3569,1955,2016-04-07 13:05:07,build,False
3570,1955,2016-04-07 13:07:57,build,True
3571,1955,2016-04-07 13:09:56,build,True
3572,1955,2016-04-07 13:10:04,build,True
3573,1955,2016-04-07 13:12:40,build,False
3574,1955,2016-04-07 13:12:52,build,True
3575,1955,2016-04-07 13:19:59,build,False
3576,1955,2016-04-07 13:21:06,build,True
3577,1955,2016-04-07 13:24:17,build,True
3579,1956,2016-09-18 19:10:52,build,True
3580,1956,2016-09-18 19:16:58,build,True
3581,1956,2016-09-18 19:18:29,build,True
3587,1969,2017-02-16 14:08:36,build,True
3588,1969,2017-02-16 14:08:48,build,True
3589,1969,2017-02-16 14:09:13,build,False
3590,1969,2017-02-16 14:09:46,build,True
3591,1969,2017-02-16 14:12:48,build,True
3592,1969,2017-02-16 14:17:44,build,True
3593,1970,2017-02-16 14:29:31,build,True
3594,1970,2017-02-16 14:32:24,build,True
3595,1971,2017-02-16 15:36:28,build,True
3596,1971,2017-02-16 15:42:15,build,True
3597,1971,2017-02-16 15:43:01,build,True
3598,1971,2017-02-16 15:43:14,build,True
3599,1971,2017-02-16 15:43:20,build,True
3600,1971,2017-02-16 15:46:29,build,True
3603,1972,2016-11-09 21:30:23,build,True
3606,1979,2016-07-05 09:50:11,build,True
3607,1979,2016-07-05 10:21:19,build,True
3608,1979,2016-07-05 10:33:52,build,True
3609,1979,2016-07-05 10:36:31,build,True
3610,1979,2016-07-05 10:41:35,build,True
3611,1979,2016-07-05 10:42:40,build,True
3612,1979,2016-07-05 10:44:43,build,True
3613,1979,2016-07-05 10:45:06,build,True
3614,1979,2016-07-05 10:46:39,build,True
3615,1981,2016-07-05 11:06:09,build,True
3616,1982,2016-07-05 12:01:33,build,False
3617,1982,2016-07-05 12:01:59,build,True
3618,1982,2016-07-05 12:06:21,build,True
3619,1982,2016-07-05 12:08:42,build,True
3620,1982,2016-07-05 12:10:58,build,False
3621,1982,2016-07-05 12:11:32,build,True
3622,1982,2016-07-05 12:13:00,build,True
3623,1982,2016-07-05 12:14:42,build,True
3624,1982,2016-07-05 12:16:22,build,True
3625,1982,2016-07-05 12:19:56,build,True
3626,1983,2016-07-05 12:47:42,build,True
3627,1983,2016-07-05 13:01:43,build,True
3628,1983,2016-07-05 13:03:33,build,True
3629,1983,2016-07-05 13:04:05,build,True
3630,1983,2016-07-05 13:05:44,build,True
3631,1983,2016-07-05 13:07:07,build,True
3632,1985,2016-07-05 14:30:14,build,True
3633,1986,2016-07-05 14:53:58,build,True
3634,1986,2016-07-05 14:57:51,build,True
3635,1986,2016-07-05 14:59:12,build,True
3636,1987,2016-07-05 15:07:17,build,True
3637,1987,2016-07-05 15:09:34,build,True
3638,1987,2016-07-05 15:10:18,build,True
3639,1987,2016-07-05 15:12:26,build,True
3640,1987,2016-07-05 15:17:09,build,True
3641,1987,2016-07-05 15:20:52,build,True
3642,1988,2016-07-05 15:50:54,build,True
3643,1989,2016-07-05 16:31:41,build,True
3644,1989,2016-07-05 16:32:12,build,True
3645,1989,2016-07-05 16:32:49,build,True
3646,1989,2016-07-05 16:36:05,build,True
3647,1990,2016-07-05 16:47:00,build,False
3648,1990,2016-07-05 17:23:34,build,True
3649,1994,2016-08-12 14:52:45,build,True
3650,1994,2016-08-12 14:56:03,build,True
3680,2004,2017-02-15 13:01:53,build,True
3681,2004,2017-02-15 13:02:20,build,True
3682,2004,2017-02-15 13:18:20,build,True
3683,2004,2017-02-15 13:19:24,build,True
3684,2004,2017-02-15 13:26:12,build,True
3685,2004,2017-02-15 13:26:22,build,True
3686,2004,2017-02-15 13:35:17,build,True
3687,2004,2017-02-15 13:41:34,build,True
3688,2004,2017-02-15 13:43:02,build,True
3689,2005,2017-02-15 13:55:12,build,False
3690,2005,2017-02-15 13:55:54,build,True
3691,2005,2017-02-15 13:58:25,build,True
3692,2005,2017-02-15 14:01:18,build,True
3693,2005,2017-02-15 14:01:53,build,True
3694,2005,2017-02-15 14:03:10,build,True
3695,2005,2017-02-15 14:24:58,build,True
3696,2005,2017-02-15 14:45:27,build,True
3697,2022,2017-02-16 07:05:27,build,True
3698,2024,2017-02-16 08:59:56,build,True
3699,2024,2017-02-16 09:02:30,build,True
3700,2025,2017-02-16 09:12:48,build,True
3701,2025,2017-02-16 09:13:41,build,True
3702,2025,2017-02-16 09:22:12,build,True
3703,2025,2017-02-16 09:31:04,build,True
3704,2025,2017-02-16 09:35:31,build,True
3705,2029,2017-02-16 13:09:59,build,True
3706,2029,2017-02-16 13:13:19,build,True
3707,2029,2017-02-16 13:30:53,build,True
3719,2032,2016-04-30 01:57:07,build,True
3720,2032,2016-04-30 01:59:23,build,True
3721,2032,2016-04-30 02:08:41,build,True
3722,2032,2016-04-30 02:09:54,build,True
3723,2032,2016-04-30 02:13:08,build,True
3724,2032,2016-04-30 02:13:26,build,True
3725,2032,2016-04-30 02:14:39,build,True
3726,2032,2016-04-30 02:14:55,build,True
3727,2032,2016-04-30 02:15:42,build,True
3728,2032,2016-04-30 02:16:30,build,True
3729,2032,2016-04-30 02:18:25,build,True
3730,2032,2016-04-30 02:23:33,build,True
3731,2032,2016-04-30 02:26:09,build,True
3732,2032,2016-04-30 02:26:31,build,True
3733,2032,2016-04-30 02:29:21,build,True
3734,2032,2016-04-30 02:29:31,build,True
3735,2032,2016-04-30 02:30:25,build,True
3736,2032,2016-04-30 02:32:19,build,True
3737,2032,2016-04-30 02:32:54,build,True
3738,2032,2016-04-30 02:34:22,build,True
3739,2032,2016-04-30 02:36:21,build,True
3740,2032,2016-04-30 02:39:32,build,True
3741,2032,2016-04-30 02:40:18,build,True
3742,2032,2016-04-30 02:43:07,build,True
3743,2032,2016-04-30 02:43:25,build,True
3744,2032,2016-04-30 02:43:36,build,True
3745,2033,2016-04-30 02:52:08,build,True
3746,2033,2016-04-30 02:52:28,build,True
3747,2035,2016-04-30 12:13:28,build,True
3754,2046,2016-11-10 18:57:15,build,True
3755,2047,2016-11-10 19:07:25,build,True
3756,2048,2016-11-10 19:22:21,build,True
3757,2048,2016-11-10 19:22:25,build,True
