sessionID,timestamp,totalTests,testsPassed
ac5adb1c-f8a0-4a50-990f-0319419d28ea,2017-01-26T13:26:57.102321900+13:00,1,0
ac5adb1c-f8a0-4a50-990f-0319419d28ea,2017-01-26T13:27:13.432954800+13:00,1,0
ac5adb1c-f8a0-4a50-990f-0319419d28ea,2017-01-26T13:29:52.206830600+13:00,1,1
ac5adb1c-f8a0-4a50-990f-0319419d28ea,2017-01-26T13:30:35.081117600+13:00,1,0
ac5adb1c-f8a0-4a50-990f-0319419d28ea,2017-01-26T13:31:08.817490900+13:00,1,0
ac5adb1c-f8a0-4a50-990f-0319419d28ea,2017-01-26T13:31:59.907599400+13:00,1,1
f6f18876-c00c-4513-a8c8-f927e3b42d23,2017-01-27T09:26:19.335098200+13:00,419,419
f6f18876-c00c-4513-a8c8-f927e3b42d23,2017-02-08T07:32:43.330948600+13:00,20,20
f6f18876-c00c-4513-a8c8-f927e3b42d23,2017-02-08T07:33:45.828197700+13:00,21,21
f6f18876-c00c-4513-a8c8-f927e3b42d23,2017-02-08T07:41:03.575968100+13:00,21,21
a646691e-9146-4470-999a-16148f7814fa,2017-02-09T09:01:47.717831800+13:00,32,32
8dbceeef-dc18-4583-97b3-14d7e183ce88,2017-02-09T11:02:16.898677600+13:00,173,170
8dbceeef-dc18-4583-97b3-14d7e183ce88,2017-02-09T11:04:08.201806800+13:00,5,2
8dbceeef-dc18-4583-97b3-14d7e183ce88,2017-02-09T11:05:36.935679300+13:00,5,5
8dbceeef-dc18-4583-97b3-14d7e183ce88,2017-02-09T11:05:57.484734+13:00,174,174
ecc1389d-3e1c-47c5-9795-07b715344658,2016-05-16T11:03:49.648607300+03:00,1,0
4ef54ad1-3d29-4f25-a897-dd8e392c103c,2016-04-22T17:46:30.379418200+02:00,141,0
4ef54ad1-3d29-4f25-a897-dd8e392c103c,2016-04-22T17:47:49.933646600+02:00,141,0
4ef54ad1-3d29-4f25-a897-dd8e392c103c,2016-04-22T17:48:58.590972300+02:00,0,0
6cf093d9-ca3a-4edd-a731-145cf135d19f,2016-06-11T18:45:07.957014200+02:00,2,0
6cf093d9-ca3a-4edd-a731-145cf135d19f,2016-06-11T19:47:48.022580900+02:00,2,0
6cf093d9-ca3a-4edd-a731-145cf135d19f,2016-06-11T19:48:58.346726800+02:00,1,0
d1728163-f1f7-4f86-8877-7e875a17f348,2016-06-11T19:58:23.941816900+02:00,2,0
6d62639c-b425-4b28-ae04-20ac58f9a2d2,2016-06-12T18:01:35.316013300+02:00,2,2
6d62639c-b425-4b28-ae04-20ac58f9a2d2,2016-07-02T15:33:12.771503+02:00,2041,1882
6d62639c-b425-4b28-ae04-20ac58f9a2d2,2016-07-04T18:46:15.962371400+02:00,2041,1884
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T12:00:30.932017800+02:00,268,177
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T12:30:33.060831600+02:00,3,2
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T12:56:17.467799700+02:00,4,3
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T12:57:16.201834200+02:00,4,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T12:58:57.378427500+02:00,4,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:02:31.186812900+02:00,2,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:04:43.052397500+02:00,2,2
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:12:24.780916300+02:00,4,2
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:13:12.919190400+02:00,4,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:14:12.552628600+02:00,10,10
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:18:07.104835800+02:00,3,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:18:56.756268300+02:00,3,2
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:26:41.221604+02:00,5,3
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:29:51.251442600+02:00,5,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:34:02.795234400+02:00,11,9
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:39:34.965056400+02:00,14,10
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:41:39.202885300+02:00,4,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:44:56.097076800+02:00,15,13
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:50:25.978549800+02:00,13,11
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:55:15.632294400+02:00,13,11
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:56:18.082068200+02:00,13,12
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:57:26.230681800+02:00,1,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T13:59:02.598905700+02:00,13,13
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T14:06:46.678352800+02:00,9,9
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T14:09:14.174474400+02:00,13,13
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T14:11:26.845168700+02:00,61,57
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T14:33:34.629153700+02:00,6,5
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T14:34:28.756233900+02:00,18,17
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T18:29:02.830154100+02:00,15,3
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T18:55:38.182864400+02:00,28,23
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T18:58:28.031005500+02:00,28,28
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:08:03.297681200+02:00,0,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:08:29.897002700+02:00,10,9
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:13:11.295077700+02:00,0,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:13:24.892590700+02:00,5,5
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:13:32.471411300+02:00,8,8
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:13:44.770323900+02:00,3,3
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:34:11.891334700+02:00,71,55
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:34:29.146854300+02:00,137,136
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:34:55.479101400+02:00,137,136
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:35:15.487997100+02:00,137,136
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-18T19:36:02.473069300+02:00,136,135
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:11:27.908203200+02:00,30,12
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:12:00.997350100+02:00,55,34
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:13:39.345978+02:00,55,34
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:14:49.684368400+02:00,55,36
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:26:00.814174+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:26:43.029205300+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:29:04.124607+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:29:53.233566900+02:00,5,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:30:04.713048800+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:33:35.799068200+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:34:18.728154700+02:00,41,22
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T11:37:37.970545400+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:19:51.921198+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:20:08.173328500+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:22:48.459535900+02:00,1,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:29:38.729133200+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:30:36.340843300+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:31:40.548096200+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:32:41.819454500+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:36:09.963877600+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:39:29.079952500+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:40:56.003781100+02:00,5,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:41:20.746591+02:00,5,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:42:01.736129400+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:43:42.054508300+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:47:14.217659700+02:00,5,5
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:47:53.748874500+02:00,5,5
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:49:22.685494+02:00,5,5
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:49:32.374490800+02:00,42,27
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:49:51.659291700+02:00,133,107
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:51:29.312794100+02:00,154,138
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:53:46.291535800+02:00,57,55
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:54:36.068465800+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T12:57:41.824849200+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:00:47.285876900+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:03:15.122871+02:00,1,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:03:54.652580900+02:00,5,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:04:13.641302300+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:06:58.139949500+02:00,1,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:07:12.457161+02:00,1,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:07:21.717611100+02:00,154,153
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:09:30.350123400+02:00,154,153
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:13:58.905591700+02:00,153,150
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:15:02.304525400+02:00,154,153
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T13:17:34.368865900+02:00,134,113
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T14:56:15.629387300+02:00,4,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T14:56:29.520633+02:00,3,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T14:57:28.578432700+02:00,3,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T14:58:51.256013+02:00,3,2
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T14:59:52.599428300+02:00,3,2
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:00:38.687108700+02:00,3,3
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:04:21.914373900+02:00,6,5
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:05:30.392495800+02:00,6,6
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:11:54.329489+02:00,5,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:13:15.992195400+02:00,5,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:14:19.442588100+02:00,5,2
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:15:00.570651+02:00,5,3
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:17:42.699840400+02:00,6,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:25:51.186284100+02:00,6,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:26:20.439030700+02:00,6,6
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:53:31.472819200+02:00,8,6
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T15:57:31.861749900+02:00,9,8
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:00:06.045407700+02:00,9,9
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:02:13.224485600+02:00,10,9
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:04:03.363172200+02:00,10,9
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:04:55.001381900+02:00,10,9
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:05:35.800404300+02:00,10,10
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:07:25.440837900+02:00,5,3
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:09:13.434847500+02:00,5,2
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:13:54.157150600+02:00,5,3
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:14:51.890066500+02:00,5,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:16:25.375618200+02:00,5,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:16:44.855797600+02:00,5,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:17:17.853126800+02:00,5,5
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:21:24.086421500+02:00,28,27
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:21:56.902144900+02:00,6,2
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:22:54.163418300+02:00,6,5
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:23:15.961604600+02:00,6,6
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:24:09.221543100+02:00,6,3
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:24:48.075457700+02:00,6,4
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:25:12.837108800+02:00,6,5
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:27:05.472051600+02:00,6,5
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:27:30.983517100+02:00,6,6
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:30:13.646156900+02:00,4,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:31:04.718810800+02:00,3,3
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:33:04.079109700+02:00,3,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:33:16.287132100+02:00,1,0
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:35:06.163408+02:00,3,1
26f7d8b2-f0dc-4132-a732-68d6cfecd6bd,2016-07-19T16:37:19.939779100+02:00,3,2
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T16:47:27.629856900+02:00,42,42
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T16:47:48.443242+02:00,42,42
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T16:49:34.127742400+02:00,43,42
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T16:50:22.567745100+02:00,6,6
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T16:53:09.397588800+02:00,49,44
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T16:56:47.119248300+02:00,49,45
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T16:57:31.285680500+02:00,6,4
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T16:58:20.327869+02:00,6,4
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T16:59:00.968400600+02:00,6,5
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T16:59:28.164818500+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T17:02:40.485653900+02:00,193,115
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T17:05:03.268556300+02:00,300,217
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T17:06:03.456114100+02:00,1,0
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T17:07:34.925913400+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T17:07:44.253884600+02:00,430,348
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T18:40:44.624755900+02:00,9,3
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T18:42:10.560297200+02:00,10,3
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T18:47:00.298297600+02:00,10,9
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T18:54:42.654424400+02:00,8,7
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T18:56:16.272892900+02:00,8,8
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:01:35.286398+02:00,11,6
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:05:11.484452100+02:00,9,8
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:05:49.736393500+02:00,9,9
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:06:09.161671100+02:00,11,7
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:16:28.582904600+02:00,12,6
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:17:03.815561100+02:00,12,6
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:17:19.972774800+02:00,12,7
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:22:08.658631600+02:00,21,7
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:26:18.212155700+02:00,21,9
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:27:55.608776300+02:00,21,9
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:30:27.182271800+02:00,20,9
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:46:42.112880800+02:00,20,8
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:47:13.401354800+02:00,20,17
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:47:52.909319700+02:00,10,10
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:48:35.531807+02:00,20,18
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:49:48.127626700+02:00,18,18
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:50:46.165068600+02:00,18,18
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:51:05.197092700+02:00,19,18
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T19:52:49.852332600+02:00,19,17
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T20:02:09.863818600+02:00,19,17
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T20:04:49.218659300+02:00,19,18
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T20:05:24.899791+02:00,1,0
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-19T20:07:17.834361400+02:00,19,19
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T10:30:46.730867600+02:00,37,35
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T10:31:30.878688700+02:00,9,7
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T10:32:20.846370900+02:00,9,0
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T10:33:01.432032500+02:00,9,8
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T10:33:29.431504100+02:00,9,9
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T10:41:32.802755+02:00,11,11
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:09:59.982519700+02:00,0,0
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:10:55.099391500+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:12:55.021596300+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:13:21.522593300+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:14:28.728816+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:20:23.142141600+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:23:29.278096300+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:24:41.429023800+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:27:18.432743400+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:37:35.988156500+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:39:58.842289100+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:46:00.505727700+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:51:02.568484700+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-20T23:52:56.503471300+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-21T00:03:20.068992700+02:00,1,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-21T13:17:30.208090+02:00,204,172
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T08:34:00.537258200+02:00,1,0
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T08:36:27.511873900+02:00,1,0
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T08:36:51.893821700+02:00,1,0
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T08:44:40.464013200+02:00,116,105
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T08:46:56.089753500+02:00,1,0
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T09:26:02.544215500+02:00,114,106
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T09:32:41.385177200+02:00,6,6
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T09:35:16.510543200+02:00,10,5
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T09:36:28.166162+02:00,10,10
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T09:36:43.627816200+02:00,114,110
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T09:39:06.335894900+02:00,113,111
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T09:40:28.180853500+02:00,113,113
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T09:44:53.566268200+02:00,24,17
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T10:20:00.986181200+02:00,2,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T10:27:50.695342400+02:00,2,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T10:28:43.224327100+02:00,2,1
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T10:29:25.499222+02:00,2,2
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T10:41:30.090917900+02:00,204,188
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T11:35:49.290755700+02:00,1,0
310487e3-c297-4409-bf10-0fb03f36015e,2016-07-22T11:39:17.536967+02:00,19,17
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T12:10:13.525661400+02:00,202,187
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T12:12:54.150720300+02:00,19,18
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T12:14:34.690417200+02:00,210,196
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T12:16:35.768268300+02:00,19,19
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T12:17:01.348356400+02:00,210,197
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T12:19:37.573509200+02:00,1,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T12:22:25.615944500+02:00,1,1
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T12:22:38.013589800+02:00,37,26
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:11:02.261533600+02:00,1,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:12:10.277823300+02:00,9,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:18:28.865282300+02:00,1,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:20:22.223939500+02:00,36,30
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:21:29.804565300+02:00,35,30
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:24:01.900163800+02:00,1,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:26:34.775078500+02:00,10,10
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:26:47.595120300+02:00,35,35
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:26:54.170313700+02:00,201,200
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:27:31.979612300+02:00,375,371
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:29:08.340486100+02:00,12,12
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:29:20.380732600+02:00,5,4
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:43:05.242759900+02:00,511,501
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:43:21.791345800+02:00,71,70
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:53:44.021306700+02:00,1,0
a1f00aea-46e7-4531-ba01-b3926a3a16fe,2016-07-22T13:54:21.531336+02:00,1,1
